projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_metro,school_district,school_county,school_charter,school_magnet,teacher_prefix,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,date_posted,datefullyfunded
37fcf7f2bf64362819eab049d09ae3ee,a2600aa329a2c4c900239d167e28e791,21875ff24cfbddc053a6a481f43ab761,60285000215,37.996502,-121.832413,Antioch,CA,suburban,Antioch Unified School Dist,Contra Costa,f,t,Mrs.,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades PreK-2,508.01,30,t,3/29/12,4/25/12
a38c89a087ab16e996935405fc4e1786,14400e73fbb9d1bdfebc54b72e7cfb9f,e7cb511ac8a34f9804cb78722aea927b,402025000000,35.339407,-97.476733,Moore,OK,suburban,Moore School District I-2,Cleveland,f,f,Mrs.,Mathematics,Math & Science,,,Supplies,moderate poverty,Grades PreK-2,548.72,22,f,7/18/13,8/31/13
271d3d0267bbb4dd11eb34445adc99f7,c514ed6fbbeb06cd28565a498bbe4198,4f4a2021b8de266abdd430a713f34418,62724000755,33.610036,-117.860189,Corona Dl Mar,CA,urban,Newport Mesa Unified Sch Dist,Orange,f,f,Ms.,Visual Arts,Music & The Arts,,,Supplies,moderate poverty,Grades 6-8,554.79,120,f,10/16/12,12/7/12
31f3bb6a5219d687c46242ca10a5e6bb,32d0cf1ba5a339fdbeb47162e860ef7f,af12b5a6e839bb4b95f4b9d5b48694ae,370150000000,36.056322,-80.223429,Winston Salem,NC,urban,Winston-salem Forsyth Co SD,Forsyth,f,f,Ms.,Social Sciences,History & Civics,Applied Sciences,Math & Science,Other,highest poverty,Grades 3-5,638.38,600,t,5/18/13,6/1/13
a6c97a988e2fdf1fde04ad8a94cca727,a56ecd15d7626890be549dff448d7130,bacf192da5fa8ac168e3e5dd537282e7,550960000000,43.115944,-87.990858,Milwaukee,WI,urban,Milwaukee Public Schools,Milwaukee,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,949.78,54,f,10/13/13,12/19/13
237d4b23a0353846307ac01d1219867e,65163c2305f418e4080839567314e0d6,2adcfa16092e43c366e08e5c9e7ab6f4,120153000000,28.3039,-82.179314,Dade City,FL,suburban,Pasco Co School District,Pasco,f,f,Ms.,Early Development,Applied Learning,Special Needs,Special Needs,Technology,highest poverty,Grades PreK-2,272.92,14,f,2/24/13,4/14/13
85721436f84e717a99eed11dcb958dbc,183e77d49c5c7c3c88a723b722869ca1,5207008b1c97fff5aaedcfe10294df86,360010000000,40.573946,-74.109161,Staten Island,NY,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,Mrs.,Literature & Writing,Literacy & Language,,,Technology,high poverty,Grades 3-5,709.74,25,t,5/12/13,7/23/13
9607727b06b3ec2342611d5b4e1442c4,9e6cee9fa21b1fd76f17569564f586d7,153813de18bbf319b447c2e9a8740943,340072000000,40.911132,-74.177487,Paterson,NJ,suburban,New Jersey Dept of Education,Passaic,t,f,Ms.,Mathematics,Math & Science,Literacy,Literacy & Language,Other,high poverty,Grades PreK-2,184.51,22,t,5/5/13,5/13/13
5d3a183533800152d16ead00fa10696c,38d2276874754c48f795ce38103a79dc,3c77548e8ac138424ce659e2c324eba5,360014000000,40.654386,-74.005757,Brooklyn,NY,urban,District 75,New York (Manhattan),f,f,Mr.,Literacy,Literacy & Language,Special Needs,Special Needs,Books,highest poverty,Grades 9-12,451.27,12,f,7/3/12,7/9/12
f022ed986da4eff4d556e6257926747c,b76179f9439b46fdada62d1f2cd1b2c0,9f9ce33c44f0b6e7a884fb9af202e8fe,40306000240,33.451457,-112.203699,Phoenix,AZ,rural,Fowler Elem School District 45,Maricopa,f,f,Mrs.,Environmental Science,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,456.84,101,t,11/3/13,12/11/13
672a14e80fb9e1ce3c1cc05983c49129,5b0da061aeb22a8b40f6efa290dc6e63,2ec18c9dc071e0d5188b223f1141d05c,482442000000,32.842724,-97.002823,Irving,TX,urban,Irving Ind School District,Dallas,f,f,Ms.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades 3-5,789.74,20,t,11/7/13,11/25/13
23478d65aa98ec186c75fc13b99b3633,3e272e8da8b70e2c5f8af4b2d2297b40,8fce6fd327fd19e5a05410a53b257422,62271010886,33.96958,-118.209821,Huntington Pk,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Literacy,Literacy & Language,,,Other,highest poverty,Grades 3-5,560.45,25,t,2/3/12,3/11/12
461a63b9a12753d61429a65703b2b515,b017509d7f96f8094975d583a849e1e5,3c77548e8ac138424ce659e2c324eba5,360014000000,40.654386,-74.005757,Brooklyn,NY,urban,District 75,New York (Manhattan),f,f,Ms.,Nutrition,Health & Sports,Health & Wellness,Health & Sports,Other,highest poverty,Grades 9-12,517.84,31,t,2/16/12,3/15/12
f4649420973e45d7f0e4005c33a513db,5dddc1e936e16deb080df65102a5ff04,c1d359a426673bb10cd6de99cc2e9c4d,120144000000,28.544386,-81.436996,Orlando,FL,urban,Orange Co Public School Dist,Orange,f,f,Ms.,Character Education,Applied Learning,Literacy,Literacy & Language,Technology,highest poverty,Grades 3-5,449.91,17,f,12/22/12,1/3/13
0d47fcf94926b4e457f91222fd5ae6e1,298f126f6abb07f1566b1034dc367dff,2d68fa90f2da6b56c216e72a249a31bc,62271003416,34.192278,-118.501282,Van Nuys,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,Mr.,Mathematics,Math & Science,Health & Life Science,Math & Science,Supplies,moderate poverty,Grades 9-12,597.07,90,f,1/26/12,5/11/12
638dba209cbeb341ec0a3a5cf1f7e45f,12389079dfe63d17f948e66f7df88e36,aad0a2c7c3d5256770c2992bcbd7f2b9,482364000000,29.76208,-95.272819,Houston,TX,urban,Houston Ind School District,Harris,f,t,Mrs.,Special Needs,Special Needs,,,Technology,high poverty,Grades 6-8,1062.47,10,f,9/8/13,9/19/13
6646fcc0ef00e72e1d0b0432145bfd21,aa4dbf10f779d1d293191cb8743ebfe2,a1a2fe04a6be9fd14066fc9e26e038e0,330498000000,42.750613,-71.495676,Nashua,NH,urban,School Administrative Unit 42,Hillsborough,f,f,Mrs.,Mathematics,Math & Science,Applied Sciences,Math & Science,Technology,moderate poverty,Grades 9-12,299.08,10,t,3/11/12,3/20/12
c2b262155ce9deb0dca9d57dcbf2d432,d82c358bfc815b23f973e265f586c36d,32b9a55121e5b767a7db805f4a9960ee,62271011308,33.975636,-118.318253,Los Angeles,CA,,Los Angeles Unif Sch Dist,Los Angeles,t,f,Ms.,Mathematics,Math & Science,,,Technology,highest poverty,Grades 6-8,511.72,75,t,9/19/12,11/7/12
7ab931387129d75a57294e633e57c6ec,8ba87429a03ca3730eda069bc2d7883f,a4114506f9491fc0ce6d2d93b1fa963b,482364000000,29.637698,-95.332997,Houston,TX,urban,Houston Ind School District,Harris,f,f,Ms.,Performing Arts,Music & The Arts,,,Supplies,high poverty,Grades 6-8,1003.53,50,t,9/23/12,10/4/12
aa3a4af560ba46a34080cc55a0fab7c2,688ab5a6427e1f3725e6b30f2ed458b1,611211bbce2718f37fbb3e2b0eab5afc,,42.347305,-83.030136,Detroit,MI,,Michigan Dept of Education,Wayne,t,f,Ms.,Music,Music & The Arts,,,Supplies,low poverty,Grades PreK-2,507.82,200,f,10/18/13,1/15/14
6421d5e57fb79ddecab3e4e0ea373718,38bb7c659b6eaaa6003d1f8728bc2efb,2acea0be14b7abb51c24bdbb6d07d57a,62922001855,34.215496,-119.201337,Oxnard,CA,urban,Oxnard Elem School District,Ventura,f,f,Mrs.,Literature & Writing,Literacy & Language,ESL,Literacy & Language,Technology,highest poverty,Grades 3-5,168.58,65,f,11/17/13,12/15/13
22d0e5aed961ef7c2ada0b4b0d92fe22,cf06bd430310e07793c460099deb2e4a,0fed06d1922bd537f84f3d78629de7cb,110003000000,38.840233,-77.000735,Washington,DC,urban,Dc Public Schools,District Of Columbia,f,f,Ms.,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 9-12,356.27,80,f,8/1/12,9/26/12
fdee7ed1863ebd8fb7be00b01675b56b,a3fe8f87cf6785b10f1abcca473051a3,11c45f829ffd4c29ce375a01278b56d6,181281000000,39.782356,-86.288689,Indianapolis,IN,urban,Msd Of Wayne Twp,Marion,f,f,Ms.,Literacy,Literacy & Language,Special Needs,Special Needs,Books,highest poverty,Grades 9-12,586.12,125,t,9/12/12,11/5/12
14c8cfcae46add791d69d9b6df9ebf8f,46fc3906c94974f9d160d20e35a34f58,ce4d3a6eb52ba3b2da5b6567699de3ac,62223002664,38.079697,-121.149803,Lodi,CA,suburban,Lodi Unified School District,San Joaquin,f,f,Mrs.,Literacy,Literacy & Language,,,Other,high poverty,Grades PreK-2,969.92,30,f,6/26/13,9/20/13
9f899c4557902effb837ad80ce6d60bc,31ca278ee806741bfc9b71d6f9a35c93,e5a8b54e17111d43b0d78930f5e47f2b,450213000000,34.143475,-79.731297,Florence,SC,rural,Florence School District 1,Florence,f,f,Mrs.,Literacy,Literacy & Language,,,Other,high poverty,Grades PreK-2,207.38,24,t,9/11/12,10/17/12
c4b9c8fa09471a3f5da74cb9c43957e8,ff550a2fb4b74e22896386d0184646ba,2b263d34c687b4609883f7224c34ee9b,110003000000,38.89214,-76.988914,Washington,DC,urban,Dc Public Schools,District Of Columbia,f,f,Mrs.,Visual Arts,Music & The Arts,History & Geography,History & Civics,Supplies,highest poverty,Grades 3-5,204.28,45,f,8/25/12,9/18/12
365b7d754490cf785065d7e920da0d5f,729b22b3b26e66b2f4c0757040e5a9ba,fc846f651e9f55d12915394d2a12296d,174386000000,42.447276,-87.838926,Zion,IL,suburban,Zion Public School District 6,Lake,f,f,Ms.,Special Needs,Special Needs,,,Supplies,highest poverty,Grades PreK-2,288.92,6,f,5/4/13,5/17/13
b3075663a4f00f029f7575320346f5f7,709a2624cbc19284d9c3a57072609d3a,87f9b9a111d8d451aaa07681312acc46,317482000000,41.176405,-95.984493,Omaha,NE,suburban,Omaha Public School Dist 1,Sarpy,f,f,Ms.,Health & Wellness,Health & Sports,,,Supplies,highest poverty,Grades 9-12,481.52,60,t,10/23/12,11/30/12
b03195c95016f6fed3bfd4e060bdb6cf,efef5f93708ad191749bd44728ca5414,5fc7ed975c58a024d8ffd45af1dfb123,270014000000,44.960701,-93.11541,Saint Paul,MN,urban,St Paul Independent SD 625,Ramsey,t,f,Ms.,Other,Applied Learning,Special Needs,Special Needs,Other,highest poverty,Grades 6-8,1099.79,50,f,1/13/12,3/21/12
61b602189c924e9cdf57d1731a2490e4,eeb51767f17802b179a8c2dcbbb2e5e8,4a6be88ae9f25922de70a21e1233f28d,62271002946,34.138855,-118.199341,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Environmental Science,Math & Science,Performing Arts,Music & The Arts,Other,high poverty,Grades 3-5,1088.15,560,f,10/22/12,12/26/12
6280957f300fd09b733889818ad13402,95f924a8ed4238e90d17546e95688365,bbcb18ac6b3a880708912e7bc0e7e7ad,63441007732,37.781818,-122.419762,San Francisco,CA,urban,San Francisco Unified Sch Dist,San Francisco,f,f,Ms.,Special Needs,Special Needs,,,Technology,highest poverty,Grades 3-5,560.99,8,t,10/15/12,12/2/12
7151110bd5a46e5e997e4075f5761d7d,7ddc85cff351670b9e814f36857b2276,cc7964fde9a0c5af8394d700978162b1,483294000000,29.501129,-98.545288,San Antonio,TX,urban,North East Ind School District,Bexar,f,f,Mrs.,Literature & Writing,Literacy & Language,ESL,Literacy & Language,Supplies,highest poverty,Grades PreK-2,308.98,20,f,11/18/12,12/10/12
7cd3da01714788bdb6cec4237964af5b,3f3f22e34c31bf72153c52519545f97d,b904bbf328a6d2cad902795a3e85da04,482667000000,32.597034,-96.797585,Lancaster,TX,,Lancaster Ind School District,Dallas,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,209.96,24,f,9/12/13,9/19/13
fab19b02a8442fdf6a3466f5943f7819,7b521b6e483a0ed78af0fe53e22a4b91,eff3b44349cef4ee8ed0159914e68031,120039000000,25.754308,-80.226749,Miami,FL,urban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,Ms.,Mathematics,Math & Science,,,Technology,highest poverty,Grades 6-8,626.38,120,f,12/11/12,3/10/13
ec2fefa570657afa8c785bf94399e73c,bfbe6b8dd29931ef981828364e601bd1,77c73843c1a82cead04006069163dded,500531000000,44.54562,-71.98415,Lyndonville,VT,rural,Caledonia North Su 8,Caledonia,f,f,Mrs.,Mathematics,Math & Science,,,Other,high poverty,Grades PreK-2,382.73,450,f,7/10/13,10/21/13
4a341890fbeb4fdcb87a9c35eb169881,c6c6e482d9dd404ba52c3710c80fc05b,d7a161881a743cd13c068dc1e6720e79,171185000000,39.854867,-88.970348,Decatur,IL,urban,Decatur School District 61,Macon,f,t,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,622.55,20,f,2/8/13,6/3/13
d57ba9eb8f671105b6cefbe19d03cc12,27f80252538959da641abf99a23aea04,e80ac578e5de5a2fa58e61b226b59732,,33.934803,-118.268921,Los Angeles,CA,,Los Angeles Unif Sch Dist,Los Angeles,t,f,Ms.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 9-12,556,160,f,5/20/13,8/11/13
c411717b1feaffeadef3f1e687586a48,ae493386e30f55dedcc83fa855dc12aa,8e29e9f2f3133fe454ec25dab3064613,63442500585,34.106309,-118.103913,San Gabriel,CA,suburban,San Gabriel Unified Sch Dist,Los Angeles,f,f,Mrs.,Mathematics,Math & Science,,,Supplies,high poverty,Grades 3-5,181.02,9,t,10/8/12,11/3/12
a132413e943a054f950c48ece7720164,2225ebdf68fe2f476397208940a3f5eb,e336c5a8e063c625358f488b3a5eaf65,482391000000,29.981414,-95.172769,Humble,TX,suburban,Humble Ind School District,Harris,f,f,Mrs.,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Technology,moderate poverty,Grades 9-12,2041.66,140,f,9/3/13,10/12/13
0cac20d2ec1065a660f0f10bee1e6853,fb53d598ed04029efb698cd86327d690,d36f326ed1fc4be5215d837403eda3ab,330594000000,43.295194,-70.98697,Rochester,NH,suburban,School Administrative Unit 54,Strafford,f,f,Mrs.,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,high poverty,Grades 3-5,619.69,675,f,8/3/13,8/29/13
e8881b7037fd05667fb1217f29cd826b,7c3e27bf42321966f11b570155a4f724,55c298fab8776a2c9b0485807d1b7caf,530048000000,47.096256,-122.42675,Spanaway,WA,suburban,Bethel School District 403,Pierce,f,f,Mrs.,Early Development,Applied Learning,,,Other,moderate poverty,Grades PreK-2,643.62,23,f,11/8/13,2/1/14
6f7eac5e66d8283e16492733de1b7903,1f90607db82c5370100547229f0850fc,d511802a8d94ea52fe4b2e1f8ea2064c,551425000000,43.185961,-90.200426,Lone Rock,WI,,River Valley School District,Richland,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,423.32,20,f,8/8/13,11/28/13
68a55f2c44f556769e8d94d8b36cecb1,0c04ee8ca5c3d5acbe9fe7940d0e61da,1ac1889dc06044dc933aeaa1ddfbb5be,61668002096,33.909057,-118.357703,Hawthorne,CA,suburban,Hawthorne School District,Los Angeles,f,f,Ms.,Visual Arts,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades PreK-2,1116.94,31,f,10/24/12,11/18/12
be1746765ad97479dfc63c393830cb30,670882f3f7ee74a451f006d61fd3dcb8,774ccc7adde40b1f4b3af9d99c72b355,80345000812,39.531975,-104.757263,Parker,CO,suburban,Douglas Co School Dist Re-1,Douglas,t,f,Mrs.,Environmental Science,Math & Science,,,Other,low poverty,Grades PreK-2,219.71,18,f,6/27/13,7/18/13
5ec3184e2fb95a9ef2ec587e7d88fca1,44aa245c06ea4ffb01823c2eaf32e921,a1e35a01425266cb406081c9c5d516f0,62466003699,37.364204,-120.616116,Atwater,CA,suburban,Merced Union High School Dist,Merced,f,f,Mr.,Character Education,Applied Learning,Gym & Fitness,Health & Sports,Supplies,highest poverty,Grades 9-12,602.73,250,t,2/17/12,3/13/12
a4e470c43d6187cfeada4562a44b0c20,429643169c1a5ae1f0039be7ba87932e,f38212ee3780bab49ab050dd97f12356,450351000000,35.037224,-81.985976,Boiling Spgs,SC,suburban,Spartanburg School District 2,Spartanburg,f,f,Ms.,Special Needs,Special Needs,,,Supplies,moderate poverty,Grades PreK-2,658.38,12,f,8/22/12,10/26/12
6c1ed0ac8fd1b2c6c46d926da7d94008,0f3e09cea23c20cb7880cdf7a5b09629,a88f754e2d352d8e642e142e31525692,360100000000,40.607533,-74.171249,Staten Island,NY,,New York City Dept Of Ed,Richmond (Staten Island),t,f,Mrs.,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 6-8,358.34,100,f,3/28/12,4/16/12
826a0e813b78bd3e4a9afa8b3b4dc6bc,8306bfb866c83b24fb9c3df4a4e40ea7,fe87a6689364909a49303be99609e96b,,40.699162,-112.000969,W Valley City,UT,,Granite School District,Salt Lake,f,f,Mrs.,Applied Sciences,Math & Science,,,Supplies,low poverty,Grades 3-5,415,96,t,10/30/13,11/26/13
a827ff23800691f2ae89bc923f18257d,44e78f0838b570823b8ac91f624d1121,474f0f324b1399a83ceca24bbb8ab895,482115000000,29.801147,-95.006203,Baytown,TX,urban,Goose Creek Cons Ind Sch Dist,Harris,f,f,Mr.,Gym & Fitness,Health & Sports,Health & Wellness,Health & Sports,Supplies,high poverty,Grades 3-5,5512.69,989,f,11/14/13,2/9/14
dcdd523b20b101b5605e4c8fce6443aa,af70a9e6d1cc7134719bd303db61b2d4,e7ad42ebc6b39f2a80017dbf07a78252,62271003002,33.7303,-118.285964,San Pedro,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Health & Life Science,Math & Science,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades PreK-2,901.42,22,t,1/19/12,3/4/12
05fed76df8b5a711ca321dac54c6ca21,e80044029ec9e9ee2fc89f94d27532ad,c5fe49b11e953f5962843f5e1ed4dcee,220084000000,29.976253,-90.243029,Kenner,LA,urban,Jefferson Parish Pub Sch Dist,Jefferson,f,f,Ms.,Literacy,Literacy & Language,Early Development,Applied Learning,Books,highest poverty,Grades PreK-2,613.41,184,f,11/28/13,3/26/14
55df49024cf66b9a76b8618b38db7ae3,c6235baf4a39af1bbd7116d4ad3d245f,a228f476802b00c18c38ac81a787637e,,38.604833,-90.225606,Saint Louis,MO,urban,Missouri Dept of Education,St Louis City,t,f,Ms.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,1013.21,185,f,12/30/12,1/18/13
efe507abeb27093e8ace6ffe7bcf2a6c,ac5dc67f85f41b12e4bc5d7e1b255bfb,f51262784198b0684f24054f3a17ee63,402025000000,35.323464,-97.459378,Moore,OK,suburban,Moore School District I-2,Cleveland,f,f,Mrs.,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,moderate poverty,Grades PreK-2,544.71,40,f,6/7/13,6/20/13
85d4b6b0bca0793424924874c50fe920,d7e73eeceeaf4ade38874ab0968d6cb9,7a18443d1a7b4e5fffc404206b3d0a3c,340576000000,40.889508,-74.105335,Garfield,NJ,suburban,Garfield School District,Bergen,f,f,Ms.,Special Needs,Special Needs,,,Technology,high poverty,Grades 3-5,491.21,6,f,12/5/13,1/26/14
dd7ad0956b382917581bc56f5ee38746,17536889a4e594e0bcb40076c9da7aef,97791d9f9bb1497b73c794fb15254f8f,62271003156,34.196247,-118.416512,N Hollywood,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,Mr.,Gym & Fitness,Health & Sports,Sports,Health & Sports,Supplies,highest poverty,Grades 6-8,931.12,300,t,1/21/12,2/1/12
3c0b18f35f2187febb675eae67d010d6,3d3ef8360c2f10ed00d613b2fde0f97f,b523b5fcad33a57cd9ad95b409aeb7c3,,34.063079,-118.29006,Los Angeles,CA,,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Health & Life Science,Math & Science,Visual Arts,Music & The Arts,Technology,low poverty,Grades 6-8,901.32,160,t,1/21/12,1/27/12
99473c5d001a32635701e806b6e5f74d,501f359b50998c6495e307949577af48,7338322a02fddf8e42030c4de2b100e9,180063000000,39.141503,-86.553338,Bloomington,IN,suburban,Monroe Co Cmty School District,Monroe,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,high poverty,Grades PreK-2,512.67,24,f,1/20/13,1/28/13
6c7350d0ce3af273d8f17d8c58687149,7f218b49db4015672d7c2303499babd1,4378e21282e16cb4798357cd07e77c8e,63255005050,37.943016,-122.364521,Richmond,CA,suburban,West Contra Costa Usd,Contra Costa,f,f,Mrs.,Other,Applied Learning,Character Education,Applied Learning,Technology,highest poverty,Grades PreK-2,363.75,20,f,2/13/12,3/5/12
52b1749f633fbd72b708923f993919d9,4cad4eb97d89c3bd06fb1960c949d98e,fddf4b6829ccd56d9c54f777b27d1a4c,280321000000,34.522057,-89.944979,Como,MS,rural,North Panola School District,Panola,f,f,Ms.,Literacy,Literacy & Language,Performing Arts,Music & The Arts,Other,highest poverty,Grades PreK-2,365.25,75,t,8/18/13,9/20/13
77e831c81e0de90618e7f434a33a85e9,a1167af4540110a590d15f2bcca3d917,c1ac005b96230b1d9341cf04ffe6bd48,62271002916,34.253609,-118.586342,Chatsworth,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mr.,Special Needs,Special Needs,,,Technology,high poverty,Grades 9-12,546.79,35,t,9/29/12,10/16/12
791817636ad0b2cc003a1374913b183c,5a987557cb281d75efe8879ca9505f02,1015833afe748abd517ba4a8b1de13c5,370297000000,35.262257,-80.915421,Charlotte,NC,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,f,Mrs.,Music,Music & The Arts,,,Other,highest poverty,Grades 3-5,453.01,450,f,9/6/12,9/17/12
3f62409e6e420a206b93b33f8de5223a,b545858e75c8213e3404ee6c9f0b8374,035ceabe96cf22c233a35e746cabbe73,,34.077539,-118.211794,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,t,f,Mr.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,high poverty,Grades PreK-2,312.34,65,f,2/22/13,6/22/13
b2293b9cff8c28dd2b67f8a949ed3c5d,31f809b65caadcc23fffdb343d7e6bc9,62df93447b386b263f5acd0a3a8ac3fc,261200000000,42.399143,-83.274605,Detroit,MI,urban,Michigan Dept of Education,Wayne,t,f,Ms.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,363.16,28,f,4/10/12,6/29/12
b270e9c1960be8eea662778e2d95084f,b61b05d3fda68eb9d8c0e5e687ddddd7,125d69af1f487039f5af3aac47ee1cd0,390502000000,41.253132,-80.875313,Leavittsburg,OH,suburban,Labrae Local School District,Trumbull,f,f,Mrs.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Technology,highest poverty,Grades 3-5,277.94,80,f,1/8/12,1/20/12
07898c47e39d46d2b97e48e05e2a8953,1167a1a26e3c9e530454be4e948d4a11,e6dc2056a0d08ec6d71bd2c0fe54c233,403024000000,36.158135,-96.038959,Tulsa,OK,urban,Tulsa Independent Sch Dist,Tulsa,f,f,Ms.,Special Needs,Special Needs,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,343.35,30,t,7/21/13,11/6/13
acafe1df4e7deee84a350cefba54f1d7,7ad65b1df21e804f2a39d1d20069cdf3,d1fa30e78a819bf2aa7c60204709a3df,220054000000,30.449865,-91.187386,Baton Rouge,LA,urban,East Baton Rouge Parish SD,East Baton Rouge,t,f,Mrs.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 9-12,433.65,180,f,5/27/13,7/8/13
478188d0469d2a80f3a9db1ea1c74612,eb325a20e0021b25ac80a6d38a0a3c42,b28fdae3819f6dd1c3a33b2c479c2613,240009000000,39.359684,-76.557388,Baltimore,MD,urban,Baltimore City Public Sch Dist,Baltimore City,f,f,Mr.,Environmental Science,Math & Science,,,Books,highest poverty,Grades 3-5,431.61,75,t,8/7/12,9/10/12
1e1c41cbecdf69800c89158ac6e572c6,0e32e9169e56f387d82e4481fcdf0e57,22a46efc83836a4798ffa838dcf30ffb,450390000000,33.904204,-79.782289,Lake City,SC,,South Carolina Pcs District,Florence,t,f,Ms.,Health & Life Science,Math & Science,Environmental Science,Math & Science,Technology,high poverty,Grades 3-5,486.58,38,t,5/6/13,8/15/13
6d2fdd00a904ccad2d79e67cd4795c31,8789fab575a27bf31ea49746a2938ccc,3834b506c0aaac7905626f127d705f05,550960000000,43.019627,-87.951988,Milwaukee,WI,urban,Milwaukee Public Schools,Milwaukee,f,f,Ms.,Visual Arts,Music & The Arts,Health & Life Science,Math & Science,Supplies,highest poverty,Grades PreK-2,505.2,30,f,6/17/12,7/18/12
